autocorr,p_value,var_norm,q_value,feature_type,clone,feature
0.003778753127123496,0.0037848912596580536,-0.0001370037021671463,0.020034373776774996,expression,M1-T1,Xcr1
0.8664092814391712,0.8664154195717058,-0.0001370037021671463,0.8806189510400944,expression,M1-T1,Zbtb7b
0.05710386501178015,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Aldob
0.0012528387794879389,0.41077315849402574,3.19501048671606e-05,0.43165992926490837,expression,M1-T2,Alox15
0.2694106505766666,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Ankrd1
0.021169241488864343,8.874914513146148e-05,3.19501048671606e-05,0.00018040809830002007,expression,M1-T2,Apoa5
0.030956840593828173,2.119065445338464e-08,3.19501048671606e-05,5.839202560488211e-08,expression,M1-T2,Arg1
-0.004342652382759109,0.22232401119470752,3.19501048671606e-05,0.2552609017420716,expression,M1-T2,Arhgef37
-0.0008837259889028839,0.43942268312326765,3.19501048671606e-05,0.446626333666272,expression,M1-T2,Asprv1
0.06511881230900368,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Azgp1
0.005764886244527107,0.15296393448028733,3.19501048671606e-05,0.19126123272467793,expression,M1-T2,Batf3
0.015635942627486066,0.002801621298001211,3.19501048671606e-05,0.004962872013602145,expression,M1-T2,Bcl11b
0.03618687283067583,7.474254548611725e-11,3.19501048671606e-05,2.574465455632927e-10,expression,M1-T2,C1qa
0.051595680721838386,0.0,3.19501048671606e-05,0.0,expression,M1-T2,C1qb
0.04926716792943906,0.0,3.19501048671606e-05,0.0,expression,M1-T2,C1qc
0.11627321151877616,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Camk4
0.004174466743793782,0.22891177833542742,3.19501048671606e-05,0.26041339920727524,expression,M1-T2,Ccl24
0.03455543140173478,4.75948391809311e-10,3.19501048671606e-05,1.4394536727891358e-09,expression,M1-T2,Ccr2
0.0009240229713634137,0.4335338641825881,3.19501048671606e-05,0.446626333666272,expression,M1-T2,Ccr4
0.002840554938554448,0.3062714915507373,3.19501048671606e-05,0.33908629421688774,expression,M1-T2,Ccr9
0.057601764143024405,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Cd200r3
0.025525628578472945,3.0953532136335227e-06,3.19501048671606e-05,7.107848120195496e-06,expression,M1-T2,Cd22
0.015693809035367504,0.0027147985662657748,3.19501048671606e-05,0.0048787684379269,expression,M1-T2,Cd247
0.009091168167270704,0.05345137481623241,3.19501048671606e-05,0.07283484040893208,expression,M1-T2,Cd28
0.01372686336275351,0.0074996788325972785,3.19501048671606e-05,0.01203631315043738,expression,M1-T2,Cd300e
0.02440431350593131,7.752390697945977e-06,3.19501048671606e-05,1.6864849939391247e-05,expression,M1-T2,Cd3g
0.01206053040596701,0.016274780821503243,3.19501048671606e-05,0.024610644169102466,expression,M1-T2,Cd4
0.008059159021431762,0.07640235940077855,3.19501048671606e-05,0.10078609112443128,expression,M1-T2,Cd79a
0.029211658900137702,1.158738874851295e-07,3.19501048671606e-05,3.05709830811831e-07,expression,M1-T2,Cd8a
0.012308799218646188,0.014572554466431353,3.19501048671606e-05,0.022308601899228245,expression,M1-T2,Cd8b1
0.016453451188564387,0.0017797654244740002,3.19501048671606e-05,0.003293894218429493,expression,M1-T2,Cd96
0.018951672805638094,0.0003943361589242578,3.19501048671606e-05,0.0007522720570247379,expression,M1-T2,Chil1
0.009488555514113746,0.04622862792974314,3.19501048671606e-05,0.06369277625875722,expression,M1-T2,Chst3
0.096309571955846,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Cldn4
0.03471600819114055,3.9810255092476154e-10,3.19501048671606e-05,1.2341179078667608e-09,expression,M1-T2,Cldn5
0.012952502088092595,0.010855143041327953,3.19501048671606e-05,0.016825471714058328,expression,M1-T2,Clec14a
0.0360918342048805,8.344003266103073e-11,3.19501048671606e-05,2.796368662153462e-10,expression,M1-T2,Col5a2
0.0009692706689145153,0.4303869063312147,3.19501048671606e-05,0.446626333666272,expression,M1-T2,Col6a6
0.02234215255006007,3.801750064658105e-05,3.19501048671606e-05,7.85695013362675e-05,expression,M1-T2,Cpa3
0.01034102863771173,0.03337224324289245,3.19501048671606e-05,0.04811811816417051,expression,M1-T2,Cr2
-0.007940085655787674,0.08063594964150328,3.19501048671606e-05,0.10525113426890954,expression,M1-T2,Csrp3
0.031827510292537636,8.769967418942315e-09,3.19501048671606e-05,2.5290138603461557e-08,expression,M1-T2,Cxcl14
0.0021068574544755416,0.3532187160225617,3.19501048671606e-05,0.3842028139192777,expression,M1-T2,Cxcl3
0.0060109578773074705,0.1429096928143152,3.19501048671606e-05,0.18082450927525598,expression,M1-T2,Cxcr2
0.5190064663169823,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Cyp11a1
0.030529318731431804,3.2405014005476573e-08,3.19501048671606e-05,8.735264644954555e-08,expression,M1-T2,Cyp2j5
0.01489460070767412,0.00415773989043744,3.19501048671606e-05,0.007129141240251472,expression,M1-T2,Cyp4b1
0.044626538666421,1.4432899320127035e-15,3.19501048671606e-05,5.773159728050814e-15,expression,M1-T2,Dab2
0.019152050163101786,0.00034668206286858627,3.19501048671606e-05,0.0006716964968078859,expression,M1-T2,Ebf1
