	probability
1794	7.14217693553055e-05
1795	7.14217693553055e-05
1796	7.14217693553055e-05
1797	7.14217693553055e-05
1798	7.14217693553055e-05
1799	7.14217693553055e-05
1800	7.14217693553055e-05
1801	7.14217693553055e-05
1802	7.14217693553055e-05
1803	7.14217693553055e-05
1804	7.14217693553055e-05
1805	7.14217693553055e-05
1806	7.14217693553055e-05
1807	7.14217693553055e-05
1808	7.14217693553055e-05
1809	7.14217693553055e-05
1810	7.14217693553055e-05
1811	7.14217693553055e-05
1812	7.14217693553055e-05
1813	7.14217693553055e-05
1814	7.14217693553055e-05
1815	7.14217693553055e-05
1816	7.14217693553055e-05
1817	7.14217693553055e-05
1818	7.14217693553055e-05
1819	7.14217693553055e-05
1820	7.14217693553055e-05
1821	7.14217693553055e-05
1822	7.14217693553055e-05
1823	7.14217693553055e-05
1824	7.14217693553055e-05
1825	7.14217693553055e-05
1826	7.14217693553055e-05
1827	7.14217693553055e-05
1828	7.14217693553055e-05
1829	7.14217693553055e-05
1830	7.14217693553055e-05
1831	7.14217693553055e-05
1832	7.14217693553055e-05
1833	7.14217693553055e-05
1834	7.14217693553055e-05
1835	7.14217693553055e-05
1836	7.14217693553055e-05
1837	7.14217693553055e-05
1838	7.14217693553055e-05
1839	7.14217693553055e-05
1840	7.14217693553055e-05
1841	7.14217693553055e-05
1842	7.14217693553055e-05
1843	7.14217693553055e-05
1844	7.14217693553055e-05
1845	7.14217693553055e-05
1846	7.14217693553055e-05
1847	7.14217693553055e-05
1848	7.14217693553055e-05
1849	7.14217693553055e-05
1850	7.14217693553055e-05
1851	7.14217693553055e-05
1852	7.14217693553055e-05
1853	7.14217693553055e-05
1854	7.14217693553055e-05
1855	7.14217693553055e-05
1856	7.14217693553055e-05
1857	7.14217693553055e-05
1858	7.14217693553055e-05
1859	7.14217693553055e-05
1860	7.14217693553055e-05
1861	7.14217693553055e-05
1862	7.14217693553055e-05
1863	7.14217693553055e-05
1864	7.14217693553055e-05
1865	7.14217693553055e-05
1866	7.14217693553055e-05
1867	7.14217693553055e-05
1868	7.14217693553055e-05
1869	7.14217693553055e-05
1870	7.14217693553055e-05
1871	7.14217693553055e-05
1872	7.14217693553055e-05
1873	7.14217693553055e-05
1874	7.14217693553055e-05
1875	7.14217693553055e-05
1876	7.14217693553055e-05
1877	7.14217693553055e-05
1878	7.14217693553055e-05
1879	7.14217693553055e-05
1880	7.14217693553055e-05
1881	7.14217693553055e-05
1882	7.14217693553055e-05
1883	7.14217693553055e-05
1884	4.7614512903537007e-05
1885	4.7614512903537007e-05
1886	4.7614512903537007e-05
1887	4.7614512903537007e-05
1888	4.7614512903537007e-05
1889	4.7614512903537007e-05
1890	4.7614512903537007e-05
1891	4.7614512903537007e-05
1892	4.7614512903537007e-05
1893	4.7614512903537007e-05
1894	4.7614512903537007e-05
1895	4.7614512903537007e-05
1896	4.7614512903537007e-05
1897	4.7614512903537007e-05
1898	4.7614512903537007e-05
1899	4.7614512903537007e-05
1900	4.7614512903537007e-05
1901	4.7614512903537007e-05
1902	4.7614512903537007e-05
1903	4.7614512903537007e-05
1904	4.7614512903537007e-05
1905	4.7614512903537007e-05
1906	4.7614512903537007e-05
1907	4.7614512903537007e-05
1908	4.7614512903537007e-05
1909	4.7614512903537007e-05
1910	4.7614512903537007e-05
1911	4.7614512903537007e-05
1912	4.7614512903537007e-05
1913	4.7614512903537007e-05
1914	4.7614512903537007e-05
1915	4.7614512903537007e-05
1916	4.7614512903537007e-05
1917	4.7614512903537007e-05
1918	4.7614512903537007e-05
1919	4.7614512903537007e-05
1920	4.7614512903537007e-05
1921	4.7614512903537007e-05
1922	4.7614512903537007e-05
1923	4.7614512903537007e-05
1924	4.7614512903537007e-05
1925	4.7614512903537007e-05
1926	4.7614512903537007e-05
1927	4.7614512903537007e-05
1928	4.7614512903537007e-05
1929	4.7614512903537007e-05
1930	4.7614512903537007e-05
1931	4.7614512903537007e-05
1932	4.7614512903537007e-05
1933	4.7614512903537007e-05
1934	4.7614512903537007e-05
1935	4.7614512903537007e-05
1936	4.7614512903537007e-05
1937	4.7614512903537007e-05
1938	4.7614512903537007e-05
1939	4.7614512903537007e-05
1940	4.7614512903537007e-05
1941	4.7614512903537007e-05
1942	4.7614512903537007e-05
1943	4.7614512903537007e-05
1944	4.7614512903537007e-05
1945	4.7614512903537007e-05
1946	4.7614512903537007e-05
1947	4.7614512903537007e-05
1948	4.7614512903537007e-05
1949	4.7614512903537007e-05
1950	4.7614512903537007e-05
1951	4.7614512903537007e-05
1952	4.7614512903537007e-05
1953	4.7614512903537007e-05
1954	4.7614512903537007e-05
1955	4.7614512903537007e-05
1956	4.7614512903537007e-05
1957	4.7614512903537007e-05
1958	4.7614512903537007e-05
1959	4.7614512903537007e-05
1960	4.7614512903537007e-05
1961	4.7614512903537007e-05
1962	4.7614512903537007e-05
1963	4.7614512903537007e-05
1964	4.7614512903537007e-05
1965	4.7614512903537007e-05
1966	4.7614512903537007e-05
1967	4.7614512903537007e-05
1968	4.7614512903537007e-05
1969	4.7614512903537007e-05
1970	4.7614512903537007e-05
1971	4.7614512903537007e-05
1972	4.7614512903537007e-05
1973	4.7614512903537007e-05
1974	4.7614512903537007e-05
1975	4.7614512903537007e-05
1976	4.7614512903537007e-05
1977	4.7614512903537007e-05
1978	4.7614512903537007e-05
1979	4.7614512903537007e-05
1980	4.7614512903537007e-05
1981	4.7614512903537007e-05
1982	4.7614512903537007e-05
1983	4.7614512903537007e-05
1984	4.7614512903537007e-05
1985	4.7614512903537007e-05
1986	4.7614512903537007e-05
1987	4.7614512903537007e-05
1988	4.7614512903537007e-05
1989	4.7614512903537007e-05
1990	4.7614512903537007e-05
1991	4.7614512903537007e-05
1992	4.7614512903537007e-05
1993	4.7614512903537007e-05
1994	4.7614512903537007e-05
1995	4.7614512903537007e-05
1996	4.7614512903537007e-05
1997	4.7614512903537007e-05
1998	4.7614512903537007e-05
1999	4.7614512903537007e-05
2000	4.7614512903537007e-05
2001	4.7614512903537007e-05
2002	4.7614512903537007e-05
2003	4.7614512903537007e-05
2004	4.7614512903537007e-05
2005	4.7614512903537007e-05
2006	4.7614512903537007e-05
2007	4.7614512903537007e-05
2008	4.7614512903537007e-05
2009	4.7614512903537007e-05
2010	4.7614512903537007e-05
2011	4.7614512903537007e-05
2012	4.7614512903537007e-05
2013	4.7614512903537007e-05
2014	4.7614512903537007e-05
2015	4.7614512903537007e-05
2016	4.7614512903537007e-05
2017	4.7614512903537007e-05
2018	4.7614512903537007e-05
2019	4.7614512903537007e-05
2020	4.7614512903537007e-05
2021	4.7614512903537007e-05
2022	4.7614512903537007e-05
2023	4.7614512903537007e-05
2024	4.7614512903537007e-05
2025	4.7614512903537007e-05
2026	4.7614512903537007e-05
2027	4.7614512903537007e-05
2028	4.7614512903537007e-05
2029	4.7614512903537007e-05
2030	4.7614512903537007e-05
2031	4.7614512903537007e-05
2032	4.7614512903537007e-05
2033	4.7614512903537007e-05
2034	4.7614512903537007e-05
2035	4.7614512903537007e-05
2036	4.7614512903537007e-05
2037	4.7614512903537007e-05
2038	4.7614512903537007e-05
2039	4.7614512903537007e-05
2040	4.7614512903537007e-05
2041	4.7614512903537007e-05
2042	4.7614512903537007e-05
2043	4.7614512903537007e-05
2044	4.7614512903537007e-05
2045	4.7614512903537007e-05
2046	4.7614512903537007e-05
2047	4.7614512903537007e-05
2048	4.7614512903537007e-05
2049	4.7614512903537007e-05
2050	4.7614512903537007e-05
2051	4.7614512903537007e-05
2052	4.7614512903537007e-05
2053	4.7614512903537007e-05
2054	4.7614512903537007e-05
2055	4.7614512903537007e-05
2056	4.7614512903537007e-05
2057	4.7614512903537007e-05
2058	4.7614512903537007e-05
2059	4.7614512903537007e-05
2060	4.7614512903537007e-05
2061	4.7614512903537007e-05
2062	4.7614512903537007e-05
2063	4.7614512903537007e-05
2064	4.7614512903537007e-05
2065	4.7614512903537007e-05
2066	4.7614512903537007e-05
2067	4.7614512903537007e-05
2068	4.7614512903537007e-05
2069	4.7614512903537007e-05
2070	4.7614512903537007e-05
2071	4.7614512903537007e-05
2072	4.7614512903537007e-05
2073	4.7614512903537007e-05
2074	4.7614512903537007e-05
2075	4.7614512903537007e-05
2076	4.7614512903537007e-05
2077	4.7614512903537007e-05
2078	4.7614512903537007e-05
2079	4.7614512903537007e-05
2080	4.7614512903537007e-05
2081	4.7614512903537007e-05
2082	4.7614512903537007e-05
2083	4.7614512903537007e-05
2084	4.7614512903537007e-05
2085	4.7614512903537007e-05
2086	4.7614512903537007e-05
2087	4.7614512903537007e-05
2088	4.7614512903537007e-05
2089	4.7614512903537007e-05
2090	4.7614512903537007e-05
2091	4.7614512903537007e-05
2092	4.7614512903537007e-05
2093	4.7614512903537007e-05
2094	4.7614512903537007e-05
2095	4.7614512903537007e-05
2096	4.7614512903537007e-05
2097	4.7614512903537007e-05
2098	4.7614512903537007e-05
2099	4.7614512903537007e-05
2100	4.7614512903537007e-05
2101	4.7614512903537007e-05
2102	4.7614512903537007e-05
2103	4.7614512903537007e-05
2104	4.7614512903537007e-05
2105	4.7614512903537007e-05
2106	4.7614512903537007e-05
2107	4.7614512903537007e-05
2108	4.7614512903537007e-05
2109	4.7614512903537007e-05
2110	4.7614512903537007e-05
2111	4.7614512903537007e-05
2112	4.7614512903537007e-05
2113	4.7614512903537007e-05
2114	4.7614512903537007e-05
2115	4.7614512903537007e-05
2116	4.7614512903537007e-05
2117	4.7614512903537007e-05
2118	4.7614512903537007e-05
2119	4.7614512903537007e-05
2120	4.7614512903537007e-05
2121	4.7614512903537007e-05
2122	4.7614512903537007e-05
2123	4.7614512903537007e-05
2124	4.7614512903537007e-05
2125	4.7614512903537007e-05
2126	4.7614512903537007e-05
2127	4.7614512903537007e-05
2128	4.7614512903537007e-05
2129	4.7614512903537007e-05
2130	4.7614512903537007e-05
2131	4.7614512903537007e-05
2132	4.7614512903537007e-05
2133	4.7614512903537007e-05
2134	4.7614512903537007e-05
2135	4.7614512903537007e-05
2136	4.7614512903537007e-05
2137	4.7614512903537007e-05
2138	4.7614512903537007e-05
2139	4.7614512903537007e-05
2140	4.7614512903537007e-05
2141	4.7614512903537007e-05
2142	4.7614512903537007e-05
2143	4.7614512903537007e-05
2144	4.7614512903537007e-05
2145	4.7614512903537007e-05
2146	4.7614512903537007e-05
2147	4.7614512903537007e-05
2148	4.7614512903537007e-05
2149	4.7614512903537007e-05
2150	4.7614512903537007e-05
2151	4.7614512903537007e-05
2152	4.7614512903537007e-05
2153	4.7614512903537007e-05
2154	4.7614512903537007e-05
2155	4.7614512903537007e-05
2156	4.7614512903537007e-05
2157	4.7614512903537007e-05
2158	4.7614512903537007e-05
2159	4.7614512903537007e-05
2160	4.7614512903537007e-05
2161	4.7614512903537007e-05
2162	4.7614512903537007e-05
2163	4.7614512903537007e-05
2164	4.7614512903537007e-05
2165	4.7614512903537007e-05
2166	4.7614512903537007e-05
2167	4.7614512903537007e-05
2168	4.7614512903537007e-05
2169	4.7614512903537007e-05
2170	4.7614512903537007e-05
2171	4.7614512903537007e-05
2172	4.7614512903537007e-05
2173	4.7614512903537007e-05
2174	4.7614512903537007e-05
2175	4.7614512903537007e-05
2176	4.7614512903537007e-05
2177	4.7614512903537007e-05
2178	4.7614512903537007e-05
2179	4.7614512903537007e-05
2180	4.7614512903537007e-05
2181	4.7614512903537007e-05
2182	4.7614512903537007e-05
2183	4.7614512903537007e-05
2184	4.7614512903537007e-05
2185	4.7614512903537007e-05
2186	4.7614512903537007e-05
2187	4.7614512903537007e-05
2188	4.7614512903537007e-05
2189	4.7614512903537007e-05
2190	4.7614512903537007e-05
2191	4.7614512903537007e-05
2192	4.7614512903537007e-05
2193	4.7614512903537007e-05
2194	4.7614512903537007e-05
2195	4.7614512903537007e-05
2196	4.7614512903537007e-05
2197	4.7614512903537007e-05
2198	4.7614512903537007e-05
2199	4.7614512903537007e-05
2200	4.7614512903537007e-05
2201	4.7614512903537007e-05
2202	4.7614512903537007e-05
2203	4.7614512903537007e-05
2204	4.7614512903537007e-05
2205	4.7614512903537007e-05
2206	4.7614512903537007e-05
2207	4.7614512903537007e-05
2208	4.7614512903537007e-05
2209	4.7614512903537007e-05
2210	4.7614512903537007e-05
2211	4.7614512903537007e-05
2212	4.7614512903537007e-05
2213	4.7614512903537007e-05
2214	4.7614512903537007e-05
2215	4.7614512903537007e-05
2216	4.7614512903537007e-05
2217	4.7614512903537007e-05
2218	4.7614512903537007e-05
2219	4.7614512903537007e-05
2220	4.7614512903537007e-05
2221	4.7614512903537007e-05
2222	4.7614512903537007e-05
2223	4.7614512903537007e-05
2224	4.7614512903537007e-05
2225	4.7614512903537007e-05
2226	4.7614512903537007e-05
2227	4.7614512903537007e-05
2228	4.7614512903537007e-05
2229	4.7614512903537007e-05
2230	4.7614512903537007e-05
2231	4.7614512903537007e-05
2232	4.7614512903537007e-05
2233	4.7614512903537007e-05
2234	4.7614512903537007e-05
2235	4.7614512903537007e-05
2236	4.7614512903537007e-05
2237	4.7614512903537007e-05
2238	4.7614512903537007e-05
2239	4.7614512903537007e-05
2240	4.7614512903537007e-05
2241	4.7614512903537007e-05
2242	4.7614512903537007e-05
2243	4.7614512903537007e-05
2244	4.7614512903537007e-05
2245	4.7614512903537007e-05
2246	4.7614512903537007e-05
2247	4.7614512903537007e-05
2248	4.7614512903537007e-05
2249	4.7614512903537007e-05
2250	4.7614512903537007e-05
2251	4.7614512903537007e-05
2252	4.7614512903537007e-05
2253	4.7614512903537007e-05
2254	4.7614512903537007e-05
2255	4.7614512903537007e-05
2256	4.7614512903537007e-05
2257	4.7614512903537007e-05
2258	4.7614512903537007e-05
2259	4.7614512903537007e-05
2260	4.7614512903537007e-05
2261	4.7614512903537007e-05
2262	4.7614512903537007e-05
2263	4.7614512903537007e-05
2264	4.7614512903537007e-05
2265	4.7614512903537007e-05
2266	4.7614512903537007e-05
2267	4.7614512903537007e-05
2268	4.7614512903537007e-05
2269	4.7614512903537007e-05
2270	4.7614512903537007e-05
2271	4.7614512903537007e-05
2272	4.7614512903537007e-05
2273	4.7614512903537007e-05
2274	4.7614512903537007e-05
2275	4.7614512903537007e-05
2276	4.7614512903537007e-05
2277	4.7614512903537007e-05
2278	4.7614512903537007e-05
2279	4.7614512903537007e-05
2280	4.7614512903537007e-05
2281	4.7614512903537007e-05
2282	4.7614512903537007e-05
2283	4.7614512903537007e-05
2284	4.7614512903537007e-05
2285	4.7614512903537007e-05
2286	4.7614512903537007e-05
2287	4.7614512903537007e-05
2288	4.7614512903537007e-05
2289	4.7614512903537007e-05
2290	4.7614512903537007e-05
2291	4.7614512903537007e-05
2292	4.7614512903537007e-05
2293	4.7614512903537007e-05
2294	4.7614512903537007e-05
2295	4.7614512903537007e-05
2296	4.7614512903537007e-05
2297	4.7614512903537007e-05
2298	4.7614512903537007e-05
2299	4.7614512903537007e-05
2300	4.7614512903537007e-05
2301	4.7614512903537007e-05
2302	4.7614512903537007e-05
2303	4.7614512903537007e-05
2304	4.7614512903537007e-05
2305	4.7614512903537007e-05
2306	4.7614512903537007e-05
2307	4.7614512903537007e-05
2308	4.7614512903537007e-05
2309	4.7614512903537007e-05
2310	4.7614512903537007e-05
2311	4.7614512903537007e-05
2312	4.7614512903537007e-05
2313	4.7614512903537007e-05
2314	4.7614512903537007e-05
2315	4.7614512903537007e-05
2316	4.7614512903537007e-05
2317	4.7614512903537007e-05
2318	4.7614512903537007e-05
2319	4.7614512903537007e-05
2320	4.7614512903537007e-05
2321	4.7614512903537007e-05
2322	4.7614512903537007e-05
2323	4.7614512903537007e-05
2324	4.7614512903537007e-05
2325	4.7614512903537007e-05
2326	4.7614512903537007e-05
2327	4.7614512903537007e-05
2328	4.7614512903537007e-05
2329	4.7614512903537007e-05
2330	4.7614512903537007e-05
2331	4.7614512903537007e-05
2332	4.7614512903537007e-05
2333	4.7614512903537007e-05
2334	4.7614512903537007e-05
2335	4.7614512903537007e-05
2336	4.7614512903537007e-05
2337	4.7614512903537007e-05
2338	4.7614512903537007e-05
2339	4.7614512903537007e-05
2340	4.7614512903537007e-05
2341	4.7614512903537007e-05
2342	4.7614512903537007e-05
2343	4.7614512903537007e-05
2344	4.7614512903537007e-05
2345	4.7614512903537007e-05
2346	4.7614512903537007e-05
2347	4.7614512903537007e-05
2348	4.7614512903537007e-05
2349	4.7614512903537007e-05
2350	4.7614512903537007e-05
2351	4.7614512903537007e-05
2352	4.7614512903537007e-05
2353	4.7614512903537007e-05
2354	4.7614512903537007e-05
2355	4.7614512903537007e-05
2356	4.7614512903537007e-05
2357	4.7614512903537007e-05
2358	4.7614512903537007e-05
2359	4.7614512903537007e-05
2360	4.7614512903537007e-05
2361	4.7614512903537007e-05
2362	4.7614512903537007e-05
2363	4.7614512903537007e-05
2364	4.7614512903537007e-05
2365	4.7614512903537007e-05
2366	4.7614512903537007e-05
2367	4.7614512903537007e-05
2368	4.7614512903537007e-05
2369	4.7614512903537007e-05
2370	4.7614512903537007e-05
2371	4.7614512903537007e-05
2372	4.7614512903537007e-05
2373	4.7614512903537007e-05
2374	4.7614512903537007e-05
2375	4.7614512903537007e-05
2376	4.7614512903537007e-05
2377	4.7614512903537007e-05
2378	4.7614512903537007e-05
2379	4.7614512903537007e-05
2380	4.7614512903537007e-05
2381	4.7614512903537007e-05
2382	4.7614512903537007e-05
2383	4.7614512903537007e-05
2384	4.7614512903537007e-05
2385	4.7614512903537007e-05
2386	4.7614512903537007e-05
2387	4.7614512903537007e-05
2388	4.7614512903537007e-05
2389	4.7614512903537007e-05
2390	4.7614512903537007e-05
2391	4.7614512903537007e-05
2392	4.7614512903537007e-05
2393	4.7614512903537007e-05
2394	4.7614512903537007e-05
2395	4.7614512903537007e-05
2396	4.7614512903537007e-05
2397	4.7614512903537007e-05
2398	4.7614512903537007e-05
2399	4.7614512903537007e-05
2400	4.7614512903537007e-05
2401	4.7614512903537007e-05
2402	4.7614512903537007e-05
2403	4.7614512903537007e-05
2404	4.7614512903537007e-05
2405	4.7614512903537007e-05
2406	4.7614512903537007e-05
2407	4.7614512903537007e-05
2408	4.7614512903537007e-05
2409	4.7614512903537007e-05
2410	4.7614512903537007e-05
2411	4.7614512903537007e-05
2412	4.7614512903537007e-05
2413	4.7614512903537007e-05
2414	4.7614512903537007e-05
2415	4.7614512903537007e-05
2416	4.7614512903537007e-05
2417	4.7614512903537007e-05
2418	4.7614512903537007e-05
2419	4.7614512903537007e-05
2420	4.7614512903537007e-05
2421	4.7614512903537007e-05
2422	4.7614512903537007e-05
2423	4.7614512903537007e-05
2424	4.7614512903537007e-05
2425	4.7614512903537007e-05
2426	4.7614512903537007e-05
2427	4.7614512903537007e-05
2428	4.7614512903537007e-05
2429	4.7614512903537007e-05
2430	4.7614512903537007e-05
2431	4.7614512903537007e-05
2432	4.7614512903537007e-05
2433	4.7614512903537007e-05
2434	4.7614512903537007e-05
2435	4.7614512903537007e-05
2436	4.7614512903537007e-05
2437	4.7614512903537007e-05
2438	4.7614512903537007e-05
2439	4.7614512903537007e-05
2440	4.7614512903537007e-05
2441	4.7614512903537007e-05
2442	4.7614512903537007e-05
2443	4.7614512903537007e-05
2444	4.7614512903537007e-05
2445	4.7614512903537007e-05
2446	4.7614512903537007e-05
2447	4.7614512903537007e-05
2448	4.7614512903537007e-05
2449	4.7614512903537007e-05
2450	4.7614512903537007e-05
2451	4.7614512903537007e-05
2452	4.7614512903537007e-05
2453	4.7614512903537007e-05
2454	4.7614512903537007e-05
2455	4.7614512903537007e-05
2456	4.7614512903537007e-05
2457	4.7614512903537007e-05
2458	4.7614512903537007e-05
2459	4.7614512903537007e-05
2460	4.7614512903537007e-05
2461	4.7614512903537007e-05
2462	4.7614512903537007e-05
2463	4.7614512903537007e-05
2464	4.7614512903537007e-05
2465	4.7614512903537007e-05
2466	4.7614512903537007e-05
2467	4.7614512903537007e-05
2468	4.7614512903537007e-05
2469	4.7614512903537007e-05
2470	4.7614512903537007e-05
2471	4.7614512903537007e-05
2472	4.7614512903537007e-05
2473	4.7614512903537007e-05
2474	4.7614512903537007e-05
2475	4.7614512903537007e-05
2476	4.7614512903537007e-05
2477	4.7614512903537007e-05
2478	4.7614512903537007e-05
2479	4.7614512903537007e-05
2480	4.7614512903537007e-05
2481	4.7614512903537007e-05
2482	4.7614512903537007e-05
2483	4.7614512903537007e-05
2484	4.7614512903537007e-05
2485	4.7614512903537007e-05
2486	4.7614512903537007e-05
2487	4.7614512903537007e-05
2488	4.7614512903537007e-05
2489	4.7614512903537007e-05
2490	4.7614512903537007e-05
2491	4.7614512903537007e-05
2492	4.7614512903537007e-05
2493	4.7614512903537007e-05
2494	4.7614512903537007e-05
2495	4.7614512903537007e-05
2496	4.7614512903537007e-05
2497	4.7614512903537007e-05
2498	4.7614512903537007e-05
2499	4.7614512903537007e-05
2500	4.7614512903537007e-05
2501	4.7614512903537007e-05
2502	4.7614512903537007e-05
2503	4.7614512903537007e-05
2504	4.7614512903537007e-05
2505	4.7614512903537007e-05
2506	4.7614512903537007e-05
2507	4.7614512903537007e-05
2508	4.7614512903537007e-05
2509	4.7614512903537007e-05
2510	4.7614512903537007e-05
2511	4.7614512903537007e-05
2512	4.7614512903537007e-05
2513	4.7614512903537007e-05
2514	4.7614512903537007e-05
2515	4.7614512903537007e-05
2516	4.7614512903537007e-05
2517	4.7614512903537007e-05
2518	4.7614512903537007e-05
2519	4.7614512903537007e-05
2520	4.7614512903537007e-05
2521	4.7614512903537007e-05
2522	4.7614512903537007e-05
2523	4.7614512903537007e-05
2524	4.7614512903537007e-05
2525	4.7614512903537007e-05
2526	4.7614512903537007e-05
2527	4.7614512903537007e-05
2528	4.7614512903537007e-05
2529	4.7614512903537007e-05
2530	4.7614512903537007e-05
2531	4.7614512903537007e-05
2532	4.7614512903537007e-05
2533	4.7614512903537007e-05
2534	4.7614512903537007e-05
2535	4.7614512903537007e-05
2536	4.7614512903537007e-05
2537	4.7614512903537007e-05
2538	4.7614512903537007e-05
2539	4.7614512903537007e-05
2540	4.7614512903537007e-05
2541	4.7614512903537007e-05
2542	4.7614512903537007e-05
2543	4.7614512903537007e-05
2544	4.7614512903537007e-05
2545	4.7614512903537007e-05
2546	4.7614512903537007e-05
2547	4.7614512903537007e-05
2548	4.7614512903537007e-05
2549	4.7614512903537007e-05
2550	4.7614512903537007e-05
2551	4.7614512903537007e-05
2552	4.7614512903537007e-05
2553	4.7614512903537007e-05
2554	4.7614512903537007e-05
2555	4.7614512903537007e-05
2556	4.7614512903537007e-05
2557	4.7614512903537007e-05
2558	4.7614512903537007e-05
2559	4.7614512903537007e-05
2560	4.7614512903537007e-05
2561	4.7614512903537007e-05
2562	4.7614512903537007e-05
2563	4.7614512903537007e-05
2564	4.7614512903537007e-05
2565	4.7614512903537007e-05
2566	4.7614512903537007e-05
2567	4.7614512903537007e-05
2568	4.7614512903537007e-05
2569	4.7614512903537007e-05
2570	4.7614512903537007e-05
2571	4.7614512903537007e-05
2572	4.7614512903537007e-05
2573	4.7614512903537007e-05
2574	4.7614512903537007e-05
2575	4.7614512903537007e-05
2576	4.7614512903537007e-05
2577	4.7614512903537007e-05
2578	4.7614512903537007e-05
2579	4.7614512903537007e-05
2580	4.7614512903537007e-05
2581	4.7614512903537007e-05
2582	4.7614512903537007e-05
2583	4.7614512903537007e-05
2584	4.7614512903537007e-05
2585	4.7614512903537007e-05
2586	4.7614512903537007e-05
2587	4.7614512903537007e-05
2588	4.7614512903537007e-05
2589	4.7614512903537007e-05
2590	4.7614512903537007e-05
2591	4.7614512903537007e-05
2592	4.7614512903537007e-05
2593	4.7614512903537007e-05
2594	4.7614512903537007e-05
2595	4.7614512903537007e-05
2596	4.7614512903537007e-05
2597	4.7614512903537007e-05
2598	4.7614512903537007e-05
2599	4.7614512903537007e-05
2600	4.7614512903537007e-05
2601	4.7614512903537007e-05
2602	4.7614512903537007e-05
2603	4.7614512903537007e-05
2604	4.7614512903537007e-05
2605	4.7614512903537007e-05
2606	4.7614512903537007e-05
2607	4.7614512903537007e-05
2608	4.7614512903537007e-05
2609	4.7614512903537007e-05
2610	4.7614512903537007e-05
2611	4.7614512903537007e-05
2612	4.7614512903537007e-05
2613	4.7614512903537007e-05
2614	4.7614512903537007e-05
2615	4.7614512903537007e-05
2616	4.7614512903537007e-05
2617	4.7614512903537007e-05
2618	4.7614512903537007e-05
2619	4.7614512903537007e-05
2620	4.7614512903537007e-05
2621	4.7614512903537007e-05
2622	4.7614512903537007e-05
2623	4.7614512903537007e-05
2624	4.7614512903537007e-05
2625	4.7614512903537007e-05
2626	4.7614512903537007e-05
2627	4.7614512903537007e-05
2628	4.7614512903537007e-05
2629	4.7614512903537007e-05
2630	4.7614512903537007e-05
2631	4.7614512903537007e-05
2632	4.7614512903537007e-05
2633	4.7614512903537007e-05
2634	4.7614512903537007e-05
2635	4.7614512903537007e-05
2636	4.7614512903537007e-05
2637	4.7614512903537007e-05
2638	4.7614512903537007e-05
2639	4.7614512903537007e-05
2640	4.7614512903537007e-05
2641	4.7614512903537007e-05
2642	4.7614512903537007e-05
2643	4.7614512903537007e-05
2644	4.7614512903537007e-05
2645	4.7614512903537007e-05
2646	4.7614512903537007e-05
2647	4.7614512903537007e-05
2648	4.7614512903537007e-05
2649	4.7614512903537007e-05
2650	4.7614512903537007e-05
2651	4.7614512903537007e-05
2652	4.7614512903537007e-05
2653	4.7614512903537007e-05
2654	4.7614512903537007e-05
2655	4.7614512903537007e-05
2656	4.7614512903537007e-05
2657	4.7614512903537007e-05
2658	4.7614512903537007e-05
2659	4.7614512903537007e-05
2660	4.7614512903537007e-05
2661	4.7614512903537007e-05
2662	4.7614512903537007e-05
2663	4.7614512903537007e-05
2664	4.7614512903537007e-05
2665	4.7614512903537007e-05
2666	4.7614512903537007e-05
2667	4.7614512903537007e-05
2668	4.7614512903537007e-05
2669	4.7614512903537007e-05
2670	4.7614512903537007e-05
2671	4.7614512903537007e-05
2672	4.7614512903537007e-05
2673	4.7614512903537007e-05
2674	4.7614512903537007e-05
2675	4.7614512903537007e-05
2676	4.7614512903537007e-05
2677	4.7614512903537007e-05
2678	4.7614512903537007e-05
2679	4.7614512903537007e-05
2680	4.7614512903537007e-05
2681	4.7614512903537007e-05
2682	4.7614512903537007e-05
2683	4.7614512903537007e-05
2684	4.7614512903537007e-05
2685	4.7614512903537007e-05
2686	4.7614512903537007e-05
2687	4.7614512903537007e-05
2688	4.7614512903537007e-05
2689	4.7614512903537007e-05
2690	4.7614512903537007e-05
2691	4.7614512903537007e-05
2692	4.7614512903537007e-05
2693	4.7614512903537007e-05
2694	4.7614512903537007e-05
2695	4.7614512903537007e-05
2696	4.7614512903537007e-05
2697	4.7614512903537007e-05
2698	4.7614512903537007e-05
2699	4.7614512903537007e-05
2700	4.7614512903537007e-05
2701	4.7614512903537007e-05
2702	4.7614512903537007e-05
2703	4.7614512903537007e-05
2704	4.7614512903537007e-05
2705	4.7614512903537007e-05
2706	4.7614512903537007e-05
2707	4.7614512903537007e-05
2708	4.7614512903537007e-05
2709	4.7614512903537007e-05
2710	4.7614512903537007e-05
2711	4.7614512903537007e-05
2712	4.7614512903537007e-05
2713	4.7614512903537007e-05
2714	4.7614512903537007e-05
2715	4.7614512903537007e-05
2716	4.7614512903537007e-05
2717	4.7614512903537007e-05
2718	4.7614512903537007e-05
2719	4.7614512903537007e-05
2720	4.7614512903537007e-05
2721	4.7614512903537007e-05
2722	4.7614512903537007e-05
2723	4.7614512903537007e-05
2724	4.7614512903537007e-05
2725	4.7614512903537007e-05
2726	4.7614512903537007e-05
2727	4.7614512903537007e-05
2728	4.7614512903537007e-05
2729	4.7614512903537007e-05
2730	4.7614512903537007e-05
2731	4.7614512903537007e-05
2732	4.7614512903537007e-05
