site,1,2,3,4,5,6,7,8,9,0
1,14.899348130018494,10.011519674030826,2.295047223826925,9.956485029551212,9.061573854100082,10.703041945970336,9.102935294982275,6.266429208697525,0.5438516730873753,27.159767965734954
2,1.272633424829854,1.343392253446502,2.9564884478521107,6.991108999360778,7.648106432216803,8.533104535059802,10.064161507880891,8.746064681089617,0.07759543041535774,52.36734428784828
3,10.137654977217023,11.706655090020954,19.43953538454176,15.410042284382126,7.424207723309053,11.436267488881976,7.624861986101189,2.6269642411542917,0.3647327059611749,13.829078118430452
