triplets,rf,triplets_by_depth,solver,size,edit_frac,characters,missing_rate,entropy,states,indel_dist,iteration,best_triplets,best_rf
0.7697857142857144,0.44332998996990974,"[1.0, 0.942, 0.53, 0.749, 0.926, 0.725, 0.758, 0.697, 0.78, 0.888, 0.712, 0.801, 0.75, 0.519]",nj,1000,0.4,60,0.1,1,2,False,7,False,False
0.8672352941176471,0.3279839518555667,"[1.0, 1.0, 1.0, 0.973, 0.476, 0.743, 0.999, 0.86, 0.811, 0.953, 0.668, 0.64, 0.909, 0.911, 0.965, 0.887, 0.948]",nj,1000,0.4,60,0.1,1,4,False,2,False,False
0.7647857142857142,0.42126379137412234,"[1.0, 0.653, 0.842, 0.664, 0.694, 0.66, 0.73, 0.953, 0.885, 0.821, 0.736, 0.745, 0.737, 0.587]",nj,1000,0.4,60,0.1,1,1,False,5,False,False
0.7765882352941176,0.3520561685055166,"[0.67, 1.0, 0.527, 0.432, 0.548, 0.79, 0.834, 0.835, 0.784, 0.929, 0.613, 0.713, 0.977, 0.891, 0.969, 0.699, 0.991]",nj,1000,0.4,60,0.1,1,1,False,2,False,False
0.7822857142857143,0.39418254764292876,"[0.838, 0.95, 0.876, 0.974, 0.934, 0.959, 0.938, 0.534, 0.616, 0.75, 0.563, 0.818, 0.591, 0.611]",nj,1000,0.4,60,0.1,1,1,False,1,False,False
0.7847142857142858,0.36810431293881646,"[0.721, 1.0, 0.797, 0.986, 0.96, 0.767, 0.949, 0.661, 0.609, 0.896, 0.609, 0.906, 0.612, 0.513]",nj,1000,0.4,60,0.1,1,2,False,1,False,False
0.8672352941176471,0.35907723169508526,"[0.729, 1.0, 0.998, 0.985, 0.929, 0.98, 0.99, 0.754, 0.659, 0.9, 0.597, 0.637, 0.903, 0.963, 0.922, 0.81, 0.987]",nj,1000,0.4,60,0.1,1,2,False,2,False,False
0.8910769230769231,0.3329989969909729,"[1.0, 1.0, 0.957, 0.995, 0.998, 0.938, 0.885, 0.794, 0.793, 0.939, 0.775, 0.669, 0.841]",nj,1000,0.4,60,0.1,1,8,False,3,True,False
0.8665384615384616,0.4202607823470411,"[1.0, 1.0, 0.932, 0.938, 0.919, 0.939, 0.963, 0.837, 0.863, 0.724, 0.694, 0.663, 0.793]",nj,1000,0.4,60,0.1,1,8,False,8,True,False
0.8373846153846153,0.3510531594784353,"[1.0, 0.845, 0.745, 0.865, 0.951, 0.765, 0.879, 0.971, 0.86, 0.802, 0.809, 0.637, 0.757]",nj,1000,0.4,60,0.1,1,8,False,0,True,False
0.8630769230769231,0.33901705115346037,"[1.0, 0.947, 1.0, 0.882, 0.873, 0.791, 0.933, 0.915, 0.922, 0.786, 0.734, 0.764, 0.673]",nj,1000,0.4,60,0.1,1,8,False,4,True,False
0.8332142857142858,0.4062186559679037,"[1.0, 0.82, 0.974, 0.894, 0.835, 0.921, 0.759, 0.67, 0.903, 0.891, 0.89, 0.832, 0.733, 0.543]",nj,1000,0.4,60,0.1,1,8,False,7,True,False
0.7967857142857141,0.3721163490471414,"[1.0, 0.549, 0.706, 0.696, 0.973, 0.988, 0.877, 0.887, 0.959, 0.909, 0.804, 0.79, 0.567, 0.45]",nj,1000,0.4,60,0.1,1,8,False,6,True,False
0.8911538461538461,0.32898696088264795,"[1.0, 1.0, 0.858, 1.0, 1.0, 0.94, 0.907, 0.807, 0.802, 0.93, 0.793, 0.711, 0.837]",nj,1000,0.4,60,0.1,1,16,False,3,True,False
0.8074285714285713,0.3420260782347041,"[1.0, 1.0, 1.0, 0.983, 0.991, 0.78, 0.952, 0.703, 0.689, 0.857, 0.659, 0.681, 0.536, 0.473]",nj,1000,0.4,60,0.1,1,8,False,1,True,False
0.8435384615384615,0.36108324974924777,"[1.0, 0.913, 0.745, 0.852, 0.974, 0.845, 0.833, 0.969, 0.872, 0.8, 0.809, 0.607, 0.747]",nj,1000,0.4,60,0.1,1,32,False,0,True,False
0.806642857142857,0.34503510531594783,"[1.0, 0.94, 1.0, 0.997, 0.991, 0.779, 0.961, 0.675, 0.745, 0.897, 0.655, 0.682, 0.508, 0.463]",nj,1000,0.4,60,0.1,1,16,False,1,True,False
0.8685384615384615,0.3329989969909729,"[1.0, 0.947, 1.0, 0.879, 0.815, 0.807, 0.954, 0.896, 0.932, 0.851, 0.763, 0.751, 0.696]",nj,1000,0.4,60,0.1,1,16,False,4,True,False
0.8930588235294118,0.31895687061183553,"[1.0, 1.0, 1.0, 0.961, 0.618, 0.746, 0.999, 0.989, 0.995, 0.959, 0.629, 0.706, 0.891, 0.908, 0.941, 0.885, 0.955]",nj,1000,0.4,60,0.1,1,8,False,2,True,False
0.9035714285714285,0.35606820461384153,"[1.0, 0.861, 1.0, 0.978, 0.904, 0.86, 0.935, 0.976, 0.926, 0.93, 0.882, 0.691, 0.805, 0.902]",nj,1000,0.4,60,0.1,1,16,False,5,True,False
0.8473076923076925,0.35606820461384153,"[1.0, 0.913, 0.871, 0.895, 0.974, 0.752, 0.833, 0.964, 0.859, 0.806, 0.806, 0.595, 0.747]",nj,1000,0.4,60,0.1,1,16,False,0,True,False
0.8496428571428573,0.4092276830491474,"[1.0, 0.917, 0.965, 0.771, 0.958, 0.976, 0.758, 0.766, 0.886, 0.895, 0.899, 0.829, 0.733, 0.542]",nj,1000,0.4,60,0.1,1,16,False,7,True,False
0.8202857142857144,0.3630892678034102,"[1.0, 0.602, 0.706, 0.927, 0.978, 0.993, 0.92, 0.894, 0.953, 0.731, 0.933, 0.784, 0.573, 0.49]",nj,1000,0.4,60,0.1,1,16,False,6,True,False
0.9129230769230768,0.33099297893681046,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.975, 0.901, 0.881, 0.805, 0.937, 0.789, 0.746, 0.834]",nj,1000,0.4,60,0.1,1,32,False,3,True,False
0.860076923076923,0.4192577733199599,"[1.0, 1.0, 0.932, 0.886, 0.909, 0.947, 0.946, 0.824, 0.85, 0.732, 0.712, 0.645, 0.798]",nj,1000,0.4,60,0.1,1,16,False,8,True,False
0.8752142857142856,0.362086258776329,"[1.0, 0.861, 0.712, 0.973, 0.981, 0.708, 0.926, 0.978, 0.926, 0.865, 0.9, 0.722, 0.799, 0.902]",nj,1000,0.4,60,0.1,1,8,False,5,True,False
0.8747692307692307,0.3340020060180542,"[1.0, 1.0, 1.0, 0.879, 0.855, 0.81, 0.954, 0.877, 0.932, 0.851, 0.767, 0.751, 0.696]",nj,1000,0.4,60,0.1,1,32,False,4,True,False
0.8940714285714286,0.3530591775325978,"[1.0, 1.0, 1.0, 0.999, 0.994, 0.942, 0.907, 0.894, 0.814, 0.871, 0.902, 0.737, 0.813, 0.644]",nj,1000,0.4,60,0.1,1,8,False,9,True,False
0.8124285714285715,0.33801404212637914,"[1.0, 0.94, 1.0, 0.997, 0.991, 0.783, 0.962, 0.776, 0.753, 0.852, 0.614, 0.698, 0.546, 0.462]",nj,1000,0.4,60,0.1,1,32,False,1,True,False
0.8577647058823529,0.3259779338014042,"[1.0, 1.0, 1.0, 0.626, 0.612, 0.994, 0.999, 0.762, 0.786, 0.959, 0.631, 0.696, 0.781, 0.963, 0.933, 0.885, 0.955]",nj,1000,0.4,60,0.1,1,16,False,2,True,False
0.8662142857142857,0.40722166499498497,"[1.0, 0.917, 0.965, 0.99, 0.956, 0.976, 0.78, 0.763, 0.879, 0.893, 0.928, 0.821, 0.726, 0.533]",nj,1000,0.4,60,0.1,1,32,False,7,True,False
0.8578235294117648,0.3259779338014042,"[1.0, 1.0, 1.0, 0.626, 0.612, 0.994, 0.999, 0.764, 0.786, 0.961, 0.631, 0.696, 0.78, 0.962, 0.932, 0.885, 0.955]",nj,1000,0.4,60,0.1,1,32,False,2,True,False
0.8887142857142857,0.362086258776329,"[1.0, 1.0, 1.0, 0.997, 1.0, 0.957, 0.892, 0.839, 0.824, 0.873, 0.902, 0.717, 0.792, 0.649]",nj,1000,0.4,60,0.1,1,16,False,9,True,False
0.8996428571428572,0.35606820461384153,"[1.0, 0.861, 1.0, 0.978, 0.875, 0.863, 0.903, 0.978, 0.93, 0.923, 0.893, 0.695, 0.805, 0.891]",nj,1000,0.4,60,0.1,1,32,False,5,True,False
0.8739285714285714,0.3600802407221665,"[1.0, 1.0, 0.942, 0.927, 0.978, 0.992, 0.885, 0.893, 0.959, 0.908, 0.94, 0.771, 0.562, 0.478]",nj,1000,0.4,60,0.1,1,32,False,6,True,False
0.8724615384615385,0.4112337011033099,"[1.0, 1.0, 0.932, 0.938, 0.908, 0.989, 0.943, 0.864, 0.87, 0.707, 0.686, 0.708, 0.797]",nj,1000,0.4,60,0.1,1,32,False,8,True,False
0.8897142857142857,0.3550651955867603,"[1.0, 1.0, 1.0, 0.997, 0.998, 0.943, 0.896, 0.865, 0.792, 0.877, 0.905, 0.73, 0.804, 0.649]",nj,1000,0.4,60,0.1,1,32,False,9,True,False
0.7547692307692307,0.38214643931795383,"[1.0, 0.482, 0.568, 0.703, 0.828, 0.718, 0.701, 0.851, 0.826, 0.731, 0.826, 0.769, 0.809]",nj,1000,0.5,60,0.1,1,1,False,0,False,False
0.8251538461538461,0.3420260782347041,"[0.738, 0.67, 0.852, 0.932, 0.999, 0.802, 0.935, 0.815, 0.752, 0.814, 0.842, 0.768, 0.808]",nj,1000,0.5,60,0.1,1,1,False,4,False,False
0.7734615384615384,0.3731193580742227,"[1.0, 0.701, 0.833, 0.738, 0.679, 0.905, 0.79, 0.716, 0.702, 0.765, 0.778, 0.756, 0.692]",nj,1000,0.5,60,0.1,1,1,False,3,False,False
0.8002857142857142,0.3630892678034102,"[0.735, 0.899, 0.83, 0.957, 0.727, 0.666, 0.915, 0.67, 0.76, 0.749, 0.915, 0.739, 0.75, 0.892]",nj,1000,0.5,60,0.1,1,1,False,1,False,False
0.8141764705882354,0.3831494483450351,"[0.785, 0.883, 0.449, 0.508, 1.0, 0.787, 0.968, 0.66, 0.993, 0.853, 0.851, 0.571, 0.838, 0.881, 0.971, 0.893, 0.95]",nj,1000,0.5,60,0.1,1,1,False,2,False,False
0.7277142857142859,0.3721163490471414,"[0.729, 0.56, 0.804, 0.689, 0.669, 0.943, 0.641, 0.705, 0.66, 0.634, 0.758, 0.876, 0.794, 0.726]",nj,1000,0.5,60,0.1,1,1,False,6,False,False
0.7837142857142858,0.4312938816449348,"[0.746, 0.926, 0.951, 0.625, 0.755, 0.809, 0.835, 0.842, 0.869, 0.736, 0.644, 0.763, 0.677, 0.794]",nj,1000,0.5,60,0.1,1,1,False,7,False,False
0.7399285714285714,0.34804413239719156,"[0.726, 0.44, 0.631, 0.626, 0.582, 0.842, 0.921, 0.876, 0.864, 0.914, 0.807, 0.756, 0.644, 0.73]",nj,1000,0.5,60,0.1,1,1,False,5,False,False
0.7634615384615385,0.4062186559679037,"[0.619, 0.875, 0.768, 0.674, 0.889, 0.629, 0.859, 0.66, 0.73, 0.688, 0.818, 0.912, 0.804]",nj,1000,0.5,60,0.1,1,1,False,8,False,False
0.8376153846153845,0.3550651955867603,"[1.0, 0.965, 0.771, 0.813, 0.937, 0.705, 0.866, 0.914, 0.849, 0.763, 0.813, 0.745, 0.748]",nj,1000,0.5,60,0.1,1,2,False,0,False,False
0.8467692307692307,0.34804413239719156,"[1.0, 0.848, 0.836, 1.0, 0.746, 0.905, 0.703, 0.822, 0.822, 0.875, 0.811, 0.856, 0.784]",nj,1000,0.5,60,0.1,1,2,False,3,False,False
0.8365,0.33099297893681046,"[0.797, 0.935, 0.954, 0.962, 0.979, 0.736, 0.916, 0.686, 0.64, 0.885, 0.968, 0.796, 0.734, 0.723]",nj,1000,0.5,60,0.1,1,2,False,1,False,False
0.8492307692307693,0.3971915747241725,"[1.0, 1.0, 0.902, 0.954, 0.906, 0.653, 0.823, 0.727, 0.927, 0.765, 0.735, 0.867, 0.781]",nj,1000,0.5,60,0.1,1,2,False,8,False,False
0.7867142857142857,0.3440320962888666,"[0.705, 0.978, 0.897, 0.738, 0.645, 0.869, 0.716, 0.637, 0.771, 0.665, 0.934, 0.899, 0.793, 0.767]",nj,1000,0.5,60,0.1,1,2,False,6,False,False
0.8910769230769232,0.3370110330992979,"[1.0, 0.88, 0.962, 1.0, 0.976, 0.971, 0.804, 0.764, 0.829, 0.925, 0.862, 0.875, 0.736]",nj,1000,0.5,60,0.1,1,4,False,3,False,False
0.8124285714285715,0.31093279839518556,"[0.776, 0.903, 0.859, 0.962, 0.728, 0.944, 0.96, 0.566, 0.635, 0.952, 0.945, 0.791, 0.765, 0.588]",nj,1000,0.5,60,0.1,1,4,False,1,False,False
0.8213571428571429,0.36108324974924777,"[1.0, 0.992, 0.939, 0.716, 0.57, 0.903, 0.759, 0.63, 0.96, 0.892, 0.814, 0.724, 0.714, 0.886]",nj,1000,0.5,60,0.1,1,2,False,5,False,False
0.866294117647059,0.3149448345035105,"[1.0, 1.0, 0.676, 0.962, 0.998, 0.755, 0.989, 0.696, 0.922, 0.876, 0.849, 0.599, 0.904, 0.868, 0.906, 0.789, 0.938]",nj,1000,0.5,60,0.1,1,2,False,2,False,False
0.8088571428571428,0.40722166499498497,"[0.988, 0.952, 0.957, 0.56, 0.771, 0.819, 0.796, 0.896, 0.808, 0.715, 0.697, 0.779, 0.656, 0.93]",nj,1000,0.5,60,0.1,1,2,False,7,False,False
0.8772307692307694,0.29889669007021064,"[1.0, 0.789, 0.932, 0.935, 0.98, 0.945, 0.977, 0.897, 0.8, 0.845, 0.885, 0.788, 0.631]",nj,1000,0.5,60,0.1,1,4,False,4,False,False
0.8837692307692305,0.3340020060180542,"[1.0, 1.0, 0.996, 0.92, 0.99, 0.809, 0.842, 0.938, 0.821, 0.843, 0.818, 0.822, 0.69]",nj,1000,0.5,60,0.1,1,4,False,0,False,False
0.8870000000000001,0.3410230692076229,"[1.0, 1.0, 1.0, 0.996, 0.8, 0.961, 0.68, 0.94, 0.906, 0.861, 0.792, 0.802, 0.889, 0.791]",nj,1000,0.5,60,0.1,1,2,False,9,False,False
0.8752857142857143,0.3520561685055166,"[1.0, 0.992, 0.914, 0.723, 0.785, 0.914, 0.999, 0.709, 0.939, 0.891, 0.769, 0.861, 0.884, 0.874]",nj,1000,0.5,60,0.1,1,4,False,5,False,False
0.8688461538461538,0.30992978936810434,"[1.0, 0.82, 1.0, 0.965, 0.974, 0.878, 0.877, 0.865, 0.78, 0.836, 0.801, 0.746, 0.753]",nj,1000,0.5,60,0.1,1,2,False,4,False,False
0.8557058823529412,0.30190571715145437,"[1.0, 1.0, 0.914, 0.473, 0.618, 0.998, 0.993, 0.819, 0.994, 0.974, 0.858, 0.583, 0.892, 0.868, 0.822, 0.796, 0.945]",nj,1000,0.5,60,0.1,1,4,False,2,False,False
0.8330714285714286,0.33099297893681046,"[1.0, 1.0, 0.945, 0.963, 1.0, 0.979, 0.635, 0.645, 0.777, 0.713, 0.75, 0.753, 0.752, 0.751]",nj,1000,0.5,60,0.1,1,4,False,6,False,False
0.8222857142857143,0.39117352056168503,"[1.0, 0.999, 0.972, 0.616, 0.668, 0.953, 0.845, 0.853, 0.804, 0.7, 0.668, 0.752, 0.811, 0.871]",nj,1000,0.5,60,0.1,1,4,False,7,False,False
0.8882857142857142,0.3259779338014042,"[1.0, 1.0, 1.0, 0.997, 0.777, 0.984, 0.807, 0.965, 0.823, 0.863, 0.815, 0.773, 0.829, 0.803]",nj,1000,0.5,60,0.1,1,4,False,9,False,False
0.7684285714285713,0.3831494483450351,"[0.649, 0.633, 0.999, 0.876, 0.705, 0.721, 0.665, 0.942, 0.791, 0.705, 0.792, 0.741, 0.669, 0.87]",nj,1000,0.5,60,0.1,1,1,False,9,False,False
0.8622307692307692,0.37512537612838515,"[1.0, 1.0, 1.0, 0.864, 0.903, 0.748, 0.773, 0.823, 0.854, 0.859, 0.741, 0.881, 0.763]",nj,1000,0.5,60,0.1,1,4,False,8,False,False
0.8751538461538461,0.33600802407221664,"[1.0, 1.0, 0.996, 0.792, 0.998, 0.805, 0.907, 0.947, 0.823, 0.805, 0.812, 0.798, 0.694]",nj,1000,0.5,60,0.1,1,8,False,0,True,False
0.9047692307692308,0.3229689067201605,"[1.0, 1.0, 0.962, 1.0, 0.998, 0.971, 0.946, 0.79, 0.864, 0.884, 0.866, 0.806, 0.675]",nj,1000,0.5,60,0.1,1,8,False,3,True,False
0.8604705882352941,0.30090270812437314,"[1.0, 1.0, 0.559, 1.0, 0.614, 0.991, 0.995, 0.729, 0.996, 0.974, 0.856, 0.684, 0.897, 0.763, 0.822, 0.798, 0.95]",nj,1000,0.5,60,0.1,1,8,False,2,True,False
0.8775384615384616,0.3550651955867603,"[1.0, 1.0, 1.0, 0.884, 0.91, 0.766, 0.866, 0.874, 0.908, 0.837, 0.75, 0.893, 0.72]",nj,1000,0.5,60,0.1,1,8,False,8,True,False
0.8664285714285714,0.31895687061183553,"[0.776, 0.903, 0.839, 0.985, 0.992, 0.952, 0.983, 0.687, 0.964, 0.884, 0.938, 0.765, 0.785, 0.677]",nj,1000,0.5,60,0.1,1,8,False,1,True,False
0.9057857142857143,0.33801404212637914,"[1.0, 1.0, 0.923, 0.837, 0.855, 0.921, 0.995, 0.884, 0.936, 0.899, 0.835, 0.853, 0.866, 0.877]",nj,1000,0.5,60,0.1,1,8,False,5,True,False
0.8744615384615385,0.2938816449348044,"[1.0, 0.731, 0.924, 0.923, 0.98, 0.909, 0.981, 0.898, 0.815, 0.788, 0.864, 0.778, 0.777]",nj,1000,0.5,60,0.1,1,8,False,4,True,False
0.8803846153846154,0.33901705115346037,"[1.0, 1.0, 0.996, 0.865, 0.988, 0.782, 0.967, 0.946, 0.775, 0.834, 0.807, 0.791, 0.694]",nj,1000,0.5,60,0.1,1,16,False,0,True,False
0.8679999999999998,0.3781344032096289,"[1.0, 1.0, 0.972, 0.78, 0.948, 0.953, 0.836, 0.901, 0.766, 0.789, 0.773, 0.751, 0.808, 0.875]",nj,1000,0.5,60,0.1,1,8,False,7,True,False
0.8788571428571428,0.32196589769307926,"[1.0, 1.0, 1.0, 0.984, 0.79, 0.98, 0.764, 0.893, 0.94, 0.68, 0.869, 0.864, 0.789, 0.751]",nj,1000,0.5,60,0.1,1,8,False,6,True,False
0.8877692307692308,0.2888665997993982,"[1.0, 0.983, 0.924, 0.928, 0.995, 0.979, 0.977, 0.964, 0.789, 0.749, 0.858, 0.785, 0.61]",nj,1000,0.5,60,0.1,1,16,False,4,True,False
0.8878571428571428,0.316950852557673,"[1.0, 1.0, 1.0, 0.997, 0.778, 0.984, 0.788, 0.978, 0.939, 0.859, 0.781, 0.751, 0.79, 0.785]",nj,1000,0.5,60,0.1,1,8,False,9,True,False
0.873857142857143,0.3239719157472417,"[0.805, 0.94, 0.979, 0.985, 0.992, 0.972, 0.977, 0.662, 0.954, 0.83, 0.896, 0.762, 0.801, 0.679]",nj,1000,0.5,60,0.1,1,16,False,1,True,False
0.8797692307692309,0.36108324974924777,"[1.0, 1.0, 1.0, 0.935, 0.909, 0.755, 0.884, 0.891, 0.909, 0.811, 0.734, 0.892, 0.717]",nj,1000,0.5,60,0.1,1,16,False,8,True,False
0.8946428571428572,0.320962888665998,"[1.0, 1.0, 0.938, 0.79, 0.884, 0.933, 0.996, 0.727, 0.95, 0.891, 0.834, 0.833, 0.872, 0.877]",nj,1000,0.5,60,0.1,1,16,False,5,True,False
0.8692142857142857,0.38716148445336007,"[1.0, 1.0, 0.976, 0.776, 0.958, 0.841, 0.895, 0.98, 0.913, 0.732, 0.703, 0.755, 0.769, 0.871]",nj,1000,0.5,60,0.1,1,16,False,7,True,False
0.8976428571428572,0.320962888665998,"[1.0, 1.0, 1.0, 0.997, 0.793, 0.975, 0.934, 0.966, 0.934, 0.857, 0.791, 0.795, 0.788, 0.737]",nj,1000,0.5,60,0.1,1,16,False,9,True,False
0.918764705882353,0.2978936810431294,"[1.0, 1.0, 1.0, 0.992, 0.984, 0.991, 0.995, 0.829, 0.998, 0.974, 0.862, 0.748, 0.905, 0.777, 0.838, 0.788, 0.938]",nj,1000,0.5,60,0.1,1,16,False,2,True,False
0.893,0.3239719157472417,"[1.0, 0.995, 0.962, 1.0, 1.0, 0.971, 0.913, 0.762, 0.816, 0.889, 0.846, 0.786, 0.669]",nj,1000,0.5,60,0.1,1,16,False,3,True,False
0.9011538461538463,0.31795386158475425,"[1.0, 1.0, 0.962, 1.0, 0.997, 0.972, 0.945, 0.781, 0.836, 0.915, 0.86, 0.788, 0.659]",nj,1000,0.5,60,0.1,1,32,False,3,True,False
0.8952142857142856,0.31093279839518556,"[1.0, 1.0, 0.979, 0.985, 0.995, 0.971, 0.985, 0.673, 0.95, 0.855, 0.9, 0.721, 0.83, 0.689]",nj,1000,0.5,60,0.1,1,32,False,1,True,False
0.8740714285714285,0.3319959879638917,"[1.0, 1.0, 0.936, 0.978, 0.79, 0.989, 0.915, 0.872, 0.972, 0.7, 0.72, 0.783, 0.761, 0.821]",nj,1000,0.5,60,0.1,1,16,False,6,True,False
0.8807692307692307,0.3299899699097292,"[1.0, 1.0, 0.996, 0.865, 0.885, 0.943, 0.929, 0.946, 0.777, 0.872, 0.782, 0.774, 0.681]",nj,1000,0.5,60,0.1,1,32,False,0,True,False
0.8944285714285716,0.324974924774323,"[1.0, 1.0, 0.938, 0.814, 0.884, 0.918, 0.994, 0.73, 0.936, 0.901, 0.834, 0.832, 0.864, 0.877]",nj,1000,0.5,60,0.1,1,32,False,5,True,False
0.8893076923076921,0.29889669007021064,"[1.0, 1.0, 0.927, 0.909, 0.995, 0.979, 0.985, 0.965, 0.83, 0.802, 0.838, 0.729, 0.602]",nj,1000,0.5,60,0.1,1,32,False,4,True,False
